"geneid","gene_index","padj","SYMBOL"
"ENSG00000238291",36742,2.7679713676229e-22,"RP11-94M14.3"
"ENSG00000183828",44056,2.83278721721693e-22,"NUDT14"
"ENSG00000152430",8774,2.8590035683362e-22,"BOLL"
"ENSG00000278130",31825,2.87887605973148e-22,"RP11-424E7.6"
"ENSG00000116205",1718,2.99031988220048e-22,"TCEANC2"
"ENSG00000223564",7128,3.05350070907194e-22,"CYP4F32P"
"ENSG00000285802",766,3.14341732321923e-22,NA
"ENSG00000248627",14249,3.2251106000287e-22,"RP11-428L21.1"
"ENSG00000287691",1097,3.27718546021797e-22,NA
"ENSG00000235688",5504,3.3054662819085e-22,"AC116614.1"
"ENSG00000160688",3388,3.51752985491659e-22,"FLAD1"
"ENSG00000197769",5274,3.51752985491659e-22,"MAP1LC3C"
"ENSG00000155906",21248,3.74439735093585e-22,"RMND1"
"ENSG00000109794",15440,3.7980406163475e-22,"FAM149A"
"ENSG00000204832",35496,3.80387582001419e-22,"ST8SIA6-AS1"
"ENSG00000244265",12030,3.84445398245849e-22,"SIAH2-AS1"
"ENSG00000251726",42585,3.96890687143706e-22,"RNU7-41P"
"ENSG00000171960",1365,4.1423572530608e-22,"PPIH"
"ENSG00000257045",8784,4.35821106169421e-22,"RP11-486F17.1"
"ENSG00000014164",29383,4.98490850923966e-22,"ZC3H3"
"ENSG00000252641",11746,5.07407874232133e-22,"RNU6-678P"
"ENSG00000181638",29370,5.30504065334136e-22,"ZFP41"
"ENSG00000231547",4434,5.39760654043947e-22,"RP11-38O14.6"
"ENSG00000265056",5685,5.40005020282323e-22,"MIR548S"
"ENSG00000112290",20622,5.64539596436048e-22,"WASF1"
"ENSG00000078579",27417,5.77531139717443e-22,"FGF20"
"ENSG00000245468",13062,5.77531139717443e-22,"RP11-367J11.3"
"ENSG00000120725",17587,5.81625617886613e-22,"SIL1"
"ENSG00000270897",32349,5.96392106059487e-22,"RP11-179A10.3"
"ENSG00000272849",40226,6.00464366357067e-22,"RP11-347I19.8"
"ENSG00000107902",37357,6.0717758829062e-22,"LHPP"
"ENSG00000146457",21383,6.15134745243405e-22,"WTAP"
"ENSG00000244245",17090,6.3151175579556e-22,"RP11-120B7.1"
"ENSG00000188779",45593,6.43466343660289e-22,"SKOR1"
"ENSG00000273595",7402,6.48070405776704e-22,"RP11-707E21.1"
"ENSG00000116132",3902,6.97200324083039e-22,"PRRX1"
"ENSG00000283209",51221,7.12193477629993e-22,"RP11-347L15.1"
"ENSG00000114779",10617,7.97443613679303e-22,"ABHD14B"
"ENSG00000279521",42466,8.08690942448824e-22,"RP11-314P15.1"
"ENSG00000241622",10967,8.30129130282379e-22,"RARRES2P1"
"ENSG00000166228",36334,8.44162977086604e-22,"PCBD1"
"ENSG00000275520",25697,8.66353850955262e-22,"LINC00684"
"ENSG00000223683",1861,8.81943380487723e-22,"RPSAP65"
"ENSG00000223903",9242,9.02684666354753e-22,"RPL23P4"
"ENSG00000169676",13153,9.20579834062102e-22,"DRD5"
"ENSG00000150527",42681,9.32873550301438e-22,"CTAGE5"
"ENSG00000204536",19302,9.34997876376289e-22,"CCHCR1"
"ENSG00000286601",9120,9.60147554326958e-22,NA
"ENSG00000254730",34572,9.97807646180462e-22,"RP11-801G16.2"
"ENSG00000121104",51095,9.99727977068916e-22,"FAM117A"
"ENSG00000163162",7317,9.99727977068916e-22,"RNF149"
"ENSG00000207586",39695,1.01282935245452e-21,"MIR135A2"
"ENSG00000213063",3864,1.01556425655167e-21,"RPL29P7"
"ENSG00000250307",14480,1.0515785768448e-21,"TUBB8P3"
"ENSG00000284402",40217,1.08690857211782e-21,NA
"ENSG00000212864",31789,1.09598570838748e-21,"RNF208"
"ENSG00000203867",37132,1.20740425880717e-21,"RBM20"
"ENSG00000231569",36671,1.21348901215195e-21,"RP11-399L7.3"
"ENSG00000280561",37382,1.24629369723062e-21,"RP11-383C5.8"
"ENSG00000225931",170,1.25831284470835e-21,"RP3-395M20.7"
"ENSG00000251186",13084,1.31374571620971e-21,"RP11-689P11.3"
"ENSG00000187672",10712,1.34863752680775e-21,"ERC2"
"ENSG00000207138",29149,1.35697960925387e-21,"RNU6-869P"
"ENSG00000170516",13560,1.41850507200419e-21,"COX7B2"
"ENSG00000188459",25204,1.41850507200419e-21,"WASF4P"
"ENSG00000224321",528,1.43194227595161e-21,"RPL12P14"
"ENSG00000107719",36327,1.44022666877083e-21,"PALD1"
"ENSG00000166387",32249,1.48383027148532e-21,"PPFIBP2"
"ENSG00000260617",48977,1.71711242435405e-21,"RP5-1142A6.7"
"ENSG00000278034",806,1.76881829908184e-21,"MIR6731"
"ENSG00000253602",29334,1.85488123443535e-21,"RN7SL260P"
"ENSG00000252113",36247,1.95849213816766e-21,"RNU6-523P"
"ENSG00000251834",29705,1.96773122386448e-21,"RNU6-319P"
"ENSG00000274883",50933,1.97800903488081e-21,"Metazoa_SRP"
"ENSG00000240401",6375,1.99633968654924e-21,"AC012358.8"
"ENSG00000249635",14401,1.99633968654924e-21,"RP11-710F7.3"
"ENSG00000150967",40271,2.02552002468775e-21,"ABCB9"
"ENSG00000249541",15608,2.09032993060521e-21,"RP11-692C23.1"
"ENSG00000182379",39037,2.12159339086844e-21,"NXPH4"
"ENSG00000107807",36977,2.33251231067642e-21,"TLX1"
"ENSG00000106927",31208,2.33949436901088e-21,"AMBP"
"ENSG00000124657",19077,2.37526274120482e-21,"OR2B6"
"ENSG00000233410",4329,2.38298027867814e-21,"LINC01222"
"ENSG00000242599",26856,2.45310294942615e-21,"CSAG4"
"ENSG00000117115",599,2.61450038666236e-21,"PADI2"
"ENSG00000121318",37935,2.78186149411645e-21,"TAS2R10"
"ENSG00000230580",9152,2.78186149411645e-21,"AC021016.7"
"ENSG00000229719",33534,2.79782135363674e-21,"MIR194-2HG"
"ENSG00000119041",8749,2.81375141414057e-21,"GTF3C3"
"ENSG00000225684",31186,2.81375141414057e-21,"FAM225B"
"ENSG00000170091",18261,2.95015849943812e-21,"HMP19"
"ENSG00000183598",3092,3.07439761527108e-21,"HIST2H3D"
"ENSG00000197170",51560,3.07439761527108e-21,"PSMD12"
"ENSG00000258706",44276,3.23282751924243e-21,"SLC20A1P3"
"ENSG00000252850",39520,3.23604281713423e-21,"RNU1-117P"
"ENSG00000249791",17171,3.34725232959294e-21,"CTC-428G20.2"
"ENSG00000132855",1846,3.45682766649592e-21,"ANGPTL3"
"ENSG00000147576",28267,3.63102079655891e-21,"ADHFE1"
"ENSG00000277718",45748,4.041363506697e-21,"CTD-2311M21.5"
"ENSG00000286095",9224,4.24750137678659e-21,NA
"ENSG00000131233",1252,4.3951136089243e-21,"GJA9"
"ENSG00000222028",42351,4.39679695256715e-21,"PSMB11"
"ENSG00000288035",16254,4.55032442700575e-21,NA
"ENSG00000202100",50271,5.54110908700455e-21,"Y_RNA"
"ENSG00000288380",12928,5.89401952751259e-21,NA
"ENSG00000227646",23169,5.97986472442928e-21,"STEAP2-AS1"
"ENSG00000200502",30110,6.12542535030376e-21,"Y_RNA"
"ENSG00000260367",47466,6.13904678983592e-21,"RP11-264B17.4"
"ENSG00000188917",25985,6.38219453713284e-21,"TRMT2B"
"ENSG00000270318",47797,6.96002288336765e-21,"IGHV3OR16-11"
"ENSG00000263843",51738,7.35403326482234e-21,"RP11-649A18.12"
"ENSG00000162434",1894,7.86125765944135e-21,"JAK1"
"ENSG00000279233",40351,7.92699749954269e-21,"RP11-158L12.4"
"ENSG00000164715",23313,7.97943829395815e-21,"LMTK2"
"ENSG00000188747",31804,8.50570952014124e-21,"NOXA1"
"ENSG00000091009",17826,9.05968128357744e-21,"RBM27"
"ENSG00000225598",2109,9.20970491665627e-21,"RP11-339D23.1"
"ENSG00000243498",29081,1.01274612260832e-20,"UBA52P5"
"ENSG00000175463",33716,1.16964121326843e-20,"TBC1D10C"
"ENSG00000237840",35978,1.16964121326843e-20,"FAM21FP"
"ENSG00000226438",1263,1.17395727722079e-20,"RP11-420K8.1"
"ENSG00000253393",27744,1.24469567661437e-20,"RANP9"
"ENSG00000253190",28258,1.24682502679002e-20,"AC084082.3"
"ENSG00000236248",32142,1.25507286641779e-20,"AC104389.32"
"ENSG00000161513",51709,1.2869468158428e-20,"FDXR"
"ENSG00000271455",16236,1.3041742915201e-20,"RP11-269M20.2"
"ENSG00000259595",45055,1.3141453478233e-20,"RP11-516C1.1"
"ENSG00000152292",6902,1.33944078771363e-20,"SH2D6"
"ENSG00000211840",42270,1.38579647504482e-20,"TRAJ49"
"ENSG00000237529",30629,1.444110112969e-20,"RP11-439K3.3"
"ENSG00000174963",11952,1.44777780534611e-20,"ZIC4"
"ENSG00000145214",12908,1.5848416642302e-20,"DGKQ"
"ENSG00000249855",16209,1.5848416642302e-20,"EEF1A1P19"
"ENSG00000261049",48086,1.5848416642302e-20,"RP11-357N13.1"
"ENSG00000163827",10392,1.62815518495327e-20,"LRRC2"
"ENSG00000175520",32151,1.673392179747e-20,"UBQLN3"
"ENSG00000184434",29860,1.68732314455797e-20,"LRRC19"
"ENSG00000283768",40144,1.71845848908252e-20,NA
"ENSG00000179071",34177,1.83829680226369e-20,"CCDC89"
"ENSG00000279104",22448,1.85717281385376e-20,"RP11-138B9.1"
"ENSG00000259675",45431,1.85724196920564e-20,"RP11-507B12.1"
"ENSG00000253998",7042,1.92449289347603e-20,"IGKV2-29"
"ENSG00000258021",38723,1.92490360800689e-20,"RP11-1100L3.4"
"ENSG00000262155",47362,1.92490360800689e-20,"RP11-266L9.5"
"ENSG00000204544",19293,1.96341214814695e-20,"MUC21"
"ENSG00000214193",1180,1.96341214814695e-20,"SH3D21"
"ENSG00000207442",44473,2.00430096045284e-20,"SNORD116-6"
"ENSG00000271350",32888,2.03240934923565e-20,"CTD-2384B9.1"
"ENSG00000260423",37868,2.18765790952295e-20,"RP13-735L24.1"
"ENSG00000227230",5296,2.19723530685896e-20,"RP11-261C10.5"
"ENSG00000164296",17907,2.20784702393271e-20,"TIGD6"
"ENSG00000176946",9650,2.2141412359005e-20,"THAP4"
"ENSG00000225180",51972,2.28069170565889e-20,"AATK-AS1"
"ENSG00000144645",10088,2.30976758853273e-20,"OSBPL10"
"ENSG00000233158",7138,2.392384213697e-20,"RPS24P6"
"ENSG00000224590",8848,2.40570995436945e-20,"MTND3P16"
"ENSG00000228452",1373,2.51387439517953e-20,"RP5-994D16.9"
"ENSG00000276502",30230,2.51783683950654e-20,"RP11-187C18.5"
"ENSG00000258477",43171,2.62270844019517e-20,"PPIAP6"
"ENSG00000158423",25432,2.63262193344291e-20,"RIBC1"
"ENSG00000263652",24716,2.74804139605507e-20,"MIR548AX"
"ENSG00000107185",30063,2.81506064007761e-20,"RGP1"
"ENSG00000286346",27494,2.81506064007761e-20,NA
"ENSG00000238906",22092,2.84696532246924e-20,"snoU13"
"ENSG00000251027",17081,2.87716120605225e-20,"CTC-254B4.1"
"ENSG00000258302",39537,2.9260516744853e-20,"RP11-981P6.1"
"ENSG00000207444",43251,2.94559701402107e-20,"SNORD56B"
"ENSG00000180329",50864,2.96973906648752e-20,"CCDC43"
"ENSG00000258931",44565,2.97915177827463e-20,"RP11-1084I9.2"
"ENSG00000152601",12059,3.05426737223215e-20,"MBNL1"
"ENSG00000238065",8027,3.2128091384013e-20,"AC010740.1"
"ENSG00000234865",15910,3.24913785851322e-20,"CTD-2138O14.1"
"ENSG00000237131",3843,3.38473926434411e-20,"RP1-69E11.3"
"ENSG00000218813",20070,3.40723890016283e-20,"RP11-59D5__B.3"
"ENSG00000234329",1497,3.4364292001025e-20,"RP11-767N6.2"
"ENSG00000240695",11788,3.50834684218406e-20,"RP11-102M11.1"
"ENSG00000224425",7877,3.84306531702983e-20,"AC073869.2"
"ENSG00000228922",26571,4.02363773776652e-20,"RP13-210D15.1"
"ENSG00000126603",46835,4.23763520620027e-20,"GLIS2"
"ENSG00000107104",29514,4.25796307751781e-20,"KANK1"
"ENSG00000221819",49035,4.4279537076926e-20,"GAS8-AS1"
"ENSG00000288014",19952,4.45256565446002e-20,NA
"ENSG00000249539",15458,4.46998840845223e-20,"MRPS36P2"
"ENSG00000276292",40109,4.54401786436667e-20,"RP11-33N14.5"
"ENSG00000224758",37471,4.79059202290549e-20,"LINC01167"
"ENSG00000173302",7854,4.85316158486628e-20,"GPR148"
"ENSG00000274640",44467,4.85316158486628e-20,"SNORD109A"
"ENSG00000215244",35325,4.85555262881377e-20,"RP11-563J2.2"
"ENSG00000252814",48682,5.32804090888484e-20,"RN7SKP233"
"ENSG00000157315",48475,5.47230158974296e-20,"TMED6"
"ENSG00000236737",25305,5.70689925923302e-20,"GAGE12B"
"ENSG00000120656",978,5.71788386883585e-20,"TAF12"
"ENSG00000225984",5041,5.91975608301048e-20,"HMGB1P26"
"ENSG00000284543",1037,6.0082729094491e-20,NA
"ENSG00000237737",6743,6.37312614964373e-20,"DCTN1-AS1"
"ENSG00000227143",37300,6.3986224676764e-20,"LINC01153"
"ENSG00000156011",27455,6.82809300514922e-20,"PSD3"
"ENSG00000231894",40900,6.8548057934374e-20,"WDR95P"
"ENSG00000224945",30730,6.87008932656287e-20,"RP11-82L18.2"
"ENSG00000199827",8452,7.21285304876809e-20,"RNU6-1290P"
"ENSG00000156738",33300,7.86744198639695e-20,"MS4A1"
"ENSG00000207277",30360,7.86744198639695e-20,"RNA5SP284"
"ENSG00000288047",34877,8.42694322384218e-20,NA
"ENSG00000120820",39811,8.61686264477088e-20,"GLT8D2"
"ENSG00000244119",11187,9.07044642907663e-20,"PDCL3P4"
"ENSG00000261523",47065,9.25068402463253e-20,"RP11-82O18.2"
"ENSG00000186919",51782,9.35653889593814e-20,"ZACN"
"ENSG00000218143",19988,9.62411073177882e-20,"ERHP2"
"ENSG00000229048",11526,9.75751192354442e-20,"DUTP1"
"ENSG00000274841",31816,1.00433189075617e-19,"Metazoa_SRP"
"ENSG00000282520",44281,1.01165748898713e-19,"IGHD3OR15-3A"
"ENSG00000249081",13502,1.09300327857513e-19,"OR5M14P"
"ENSG00000161395",50540,1.11958319693556e-19,"PGAP3"
"ENSG00000258057",38650,1.12070341380013e-19,"BCDIN3D-AS1"
"ENSG00000217330",20759,1.12438759072724e-19,"SSXP10"
"ENSG00000203531",9274,1.12888717594835e-19,"AC016712.1"
"ENSG00000169777",15720,1.15368266552958e-19,"TAS2R1"
"ENSG00000235435",8070,1.26549674378969e-19,"AC064865.1"
"ENSG00000248988",15120,1.2695193350661e-19,"RP11-815N9.2"
"ENSG00000162104",46828,1.32593889113335e-19,"ADCY9"
"ENSG00000260519",13523,1.38672073224424e-19,"RP11-109E24.2"
"ENSG00000224419",41628,1.48251290660962e-19,"KRT18P27"
"ENSG00000182489",25982,1.49619610758529e-19,"XKRX"
"ENSG00000272081",16593,1.50003276577562e-19,"CTD-2376I4.2"
"ENSG00000231937",26841,1.70108313322257e-19,"RP11-329E24.6"
"ENSG00000251654",15931,1.7208534762887e-19,"RP11-192H6.2"
"ENSG00000287123",6537,1.75972582180449e-19,NA
"ENSG00000199299",48675,1.78472825242209e-19,"RNA5SP430"
"ENSG00000151033",35725,1.79510728021343e-19,"LYZL2"
"ENSG00000174990",48947,1.80932358127891e-19,"CA5A"
"ENSG00000258050",42909,1.91057707201667e-19,"RP11-698F20.3"
"ENSG00000255288",32633,1.91211336397218e-19,"RP4-562D20.2"
"ENSG00000270629",3057,1.91892133521361e-19,"NBPF14"
"ENSG00000100462",42340,1.95478457006017e-19,"PRMT5"
"ENSG00000205794",13470,2.01344070323621e-19,"RP11-333E13.4"
"ENSG00000266514",31664,2.06434502807449e-19,"MIR3689F"
"ENSG00000207508",1296,2.08564386785183e-19,"RNU6-1237P"
"ENSG00000200891",36687,2.10629991064963e-19,"SNORD74"
"ENSG00000116667",4167,2.11424063293302e-19,"C1orf21"
"ENSG00000184270",3104,2.11755988683998e-19,"HIST2H2AB"
"ENSG00000086666",45945,2.28940630066478e-19,"ZFAND6"
"ENSG00000239419",24262,2.33948852447672e-19,"RN7SL535P"
"ENSG00000127472",655,2.38145999285758e-19,"PLA2G5"
"ENSG00000280070",43728,2.39374977060073e-19,"RP11-907D1.3"
"ENSG00000247877",17038,2.54967428092623e-19,"CTD-2001C12.1"
"ENSG00000287524",8931,2.57505326380164e-19,NA
"ENSG00000181097",29400,2.57618352089399e-19,"RP11-429J17.2"
"ENSG00000202423",6825,2.6412833925083e-19,"RNU6-827P"
"ENSG00000239356",33611,2.68901284999191e-19,"RN7SL309P"
"ENSG00000249478",17448,2.7444834350968e-19,"CTB-49A3.5"
"ENSG00000284498",10351,2.77048122714917e-19,NA
"ENSG00000280319",40489,2.79441494816536e-19,"RP11-897M7.3"
"ENSG00000136982",29035,2.8286519622014e-19,"DSCC1"
"ENSG00000280693",37069,2.8286519622014e-19,"SH3PXD2A-AS1"
"ENSG00000284471",30310,2.82904553169473e-19,NA
"ENSG00000253265",7026,2.8391475300768e-19,"IGKV2-14"
"ENSG00000285823",810,2.90351757454042e-19,NA
"ENSG00000235432",680,2.93250649346843e-19,"RP5-930J4.5"
"ENSG00000259207",50970,2.93305165048772e-19,"ITGB3"
"ENSG00000049249",280,2.95373665650155e-19,"TNFRSF9"
"ENSG00000274680",30229,3.08275452354559e-19,"MYO5BP1"
"ENSG00000226221",16347,3.14332246918819e-19,"RPL26P19"
"ENSG00000188687",6737,3.15391677838823e-19,"SLC4A5"
"ENSG00000260771",21521,3.44031428986133e-19,"RP1-39J2.1"
"ENSG00000251171",15223,3.48610766219933e-19,"RP11-327O17.2"
"ENSG00000275940",10417,3.49657746968396e-19,"MRPL57P3"
"ENSG00000243836",24462,3.56267970161585e-19,"WDR86-AS1"
"ENSG00000244003",48244,3.64560267632192e-19,"RN7SL143P"
"ENSG00000176720",9648,3.69820910591115e-19,"BOK"
"ENSG00000117906",45848,3.77265079861618e-19,"RCN2"
"ENSG00000114857",10286,3.89407679821952e-19,"NKTR"
"ENSG00000202160",5714,3.98263573552245e-19,"RNU5E-7P"
"ENSG00000254924",33846,4.07925138801275e-19,"RP11-684B2.3"
"ENSG00000253492",16542,4.15183009459811e-19,"CDH12P3"
"ENSG00000086065",29931,4.19557290479111e-19,"CHMP5"
"ENSG00000199398",18079,4.30769135477165e-19,"Y_RNA"
"ENSG00000280160",47641,4.45307018473259e-19,"RP11-196G11.3"
"ENSG00000242142",10678,4.46043574555038e-19,"SERBP1P3"
"ENSG00000245970",28748,4.4990993577177e-19,"KB-1208A12.3"
"ENSG00000036828",11470,4.51296496404764e-19,"CASR"
"ENSG00000078053",22268,4.60158371832798e-19,"AMPH"
"ENSG00000275322",46346,4.90044554950956e-19,"RP11-262A16.1"
"ENSG00000156885",47663,5.076442895995e-19,"COX6A2"
"ENSG00000240198",10721,5.07973280794871e-19,"ARHGEF3-AS1"
"ENSG00000230266",12744,5.37394781615805e-19,"XXYLT1-AS2"
"ENSG00000169918",44708,5.38196759787947e-19,"OTUD7A"
"ENSG00000204335",8370,5.64392477396412e-19,"SP5"
"ENSG00000102970",48188,5.72440729952268e-19,"CCL17"
"ENSG00000274978",981,5.73072030930577e-19,"RNU11"
"ENSG00000143067",2822,5.77987845074983e-19,"ZNF697"
"ENSG00000253256",18067,5.77987845074983e-19,"CTB-11I22.1"
"ENSG00000253983",28398,5.91339078888222e-19,"RP1-16A9.1"
"ENSG00000235852",8687,6.10821012805859e-19,"AC005540.3"
"ENSG00000260541",46647,6.28538705498993e-19,"LA16c-429E7.1"
"ENSG00000159899",30067,6.35206836934472e-19,"NPR2"
"ENSG00000170075",4404,6.41550755745826e-19,"GPR37L1"
"ENSG00000176871",40108,6.43286720045082e-19,"WSB2"
"ENSG00000250566",13840,6.530925006348e-19,"UGT2B29P"
"ENSG00000223653",2171,6.71724902295044e-19,"RP11-131L23.1"
"ENSG00000248659",11670,6.72270920951709e-19,"RP11-263I1.1"
"ENSG00000143437",3147,7.0566014951967e-19,"ARNT"
"ENSG00000253318",28912,7.27486339168259e-19,"TMCC1P1"
"ENSG00000231992",2362,7.64144451632481e-19,"RP11-57H12.2"
"ENSG00000177425",39437,7.88339232203854e-19,"PAWR"
"ENSG00000104413",28689,8.20460749452915e-19,"ESRP1"
"ENSG00000274979",39293,8.33642568171579e-19,"RP11-1143G9.5"
"ENSG00000280092",48594,8.34887931742468e-19,"AC002044.3"
"ENSG00000243674",10946,8.40793878667784e-19,"OR7E66P"
"ENSG00000236017",24611,8.46451213211589e-19,"ASMTL-AS1"
"ENSG00000199986",12448,8.7889968810886e-19,"RNU6-486P"
"ENSG00000201392",25672,8.95007033520363e-19,"RNU6-1078P"
"ENSG00000257199",39415,9.0562907389227e-19,"RP11-669B18.1"
"ENSG00000278637",18956,9.11118694281008e-19,"HIST1H4A"
"ENSG00000249852",21588,9.3186200465332e-19,"AC145676.2"
"ENSG00000272645",4852,9.43078446703969e-19,"GTF2IP20"
"ENSG00000226174",44062,9.49937957488578e-19,"TEX22"
"ENSG00000006611",32453,9.94488678405848e-19,"USH1C"
"ENSG00000186146",13133,9.96992283912986e-19,"DEFB131"
"ENSG00000232036",4169,9.98561197680026e-19,"GS1-115G20.2"
"ENSG00000179958",47572,1.04180945319911e-18,"DCTPP1"
"ENSG00000277912",18481,1.06834750605364e-18,"MIR8089"
"ENSG00000135482",38973,1.09594211311906e-18,"ZC3H10"
"ENSG00000200102",42155,1.10347751561325e-18,"RNU6-252P"
"ENSG00000238357",8326,1.14160006737758e-18,"RNU7-148P"
"ENSG00000262529",47052,1.14160006737758e-18,"CTA-276F8.2"
"ENSG00000262651",20066,1.21191300889419e-18,"RP11-164N20.2"
"ENSG00000212145",10269,1.22202332285641e-18,"U8"
"ENSG00000258488",44296,1.27041651082627e-18,"RP11-467L19.8"
"ENSG00000202329",4340,1.28309297658266e-18,"RNU6-609P"
"ENSG00000255191",33812,1.30059959311805e-18,"RP11-626H12.1"
"ENSG00000229769",24177,1.30766149753837e-18,"TRBV10-2"
"ENSG00000048028",34691,1.39541735834539e-18,"USP28"
"ENSG00000231855",35740,1.43544680166108e-18,"GLUDP5"
"ENSG00000176510",24277,1.44715829020791e-18,"OR10AC1"
"ENSG00000168582",9009,1.46309479672316e-18,"CRYGA"
"ENSG00000280261",48269,1.47971842597343e-18,"RP11-75D3.1"
"ENSG00000156232",46022,1.48915841761382e-18,"WHAMM"
"ENSG00000056736",10692,1.57540926499153e-18,"IL17RB"
"ENSG00000227091",2584,1.58088707379399e-18,"RP5-1028L10.1"
"ENSG00000177700",31904,1.59320071890034e-18,"POLR2L"
"ENSG00000052850",32817,1.59538893365783e-18,"ALX4"
"ENSG00000275680",51301,1.64087774194748e-18,"Metazoa_SRP"
"ENSG00000103356",47328,1.64564248144909e-18,"EARS2"
"ENSG00000275334",10556,1.64564248144909e-18,"MIR5787"
"ENSG00000277764",6659,1.65550117463854e-18,"Vax2os1_3"
"ENSG00000114993",6750,1.75010791075396e-18,"RTKN"
"ENSG00000221025",51970,1.75561116984695e-18,"MIR1250"
"ENSG00000197557",8522,1.81570364583327e-18,"TTC30A"
"ENSG00000271047",22578,1.86030873822406e-18,"RP11-760D2.12"
"ENSG00000284788",44356,1.86607935115044e-18,NA
"ENSG00000110090",33779,2.00564285914518e-18,"CPT1A"
"ENSG00000160746",10318,2.0448470954287e-18,"ANO10"
"ENSG00000092068",42357,2.06672335597041e-18,"SLC7A8"
"ENSG00000255086",32583,2.06972733752016e-18,"RP11-336F14.1"
"ENSG00000213269",25751,2.08744997235581e-18,"AC004386.4"
"ENSG00000280894",16511,2.09736110442677e-18,"SNORA76"
"ENSG00000259045",42561,2.20599063749197e-18,"MTCO1P2"
"ENSG00000222302",39867,2.21852530313878e-18,"RNA5SP371"
"ENSG00000198947",24970,2.34388720629312e-18,"DMD"
"ENSG00000227295",3540,2.35654949952718e-18,"ELL2P1"
"ENSG00000232202",6183,2.37679087076291e-18,"AC098824.6"
"ENSG00000230809",37149,2.38222255518376e-18,"RP11-309P22.1"
"ENSG00000183604",47560,2.44764613214878e-18,"SMG1P5"
"ENSG00000224594",28012,2.54380184988919e-18,"RPL29P19"
"ENSG00000179172",449,2.64484115499268e-18,"HNRNPCL1"
"ENSG00000259611",46379,2.69006216707897e-18,"LINC01582"
"ENSG00000283836",1402,2.70417032010871e-18,NA
"ENSG00000224076",8266,2.7126777078822e-18,"AC009487.4"
"ENSG00000164867",24438,2.73446124773265e-18,"NOS3"
"ENSG00000206503",19213,2.81962187637935e-18,"HLA-A"
"ENSG00000231232",22652,2.95570639989984e-18,"RP11-548K12.1"
"ENSG00000237401",5547,2.99903637119892e-18,"LINC01304"
"ENSG00000277512",49652,3.06861844678436e-18,"SNORD65"
"ENSG00000212283",7318,3.14921704641196e-18,"SNORD89"
"ENSG00000188089",44970,3.16379827722949e-18,"PLA2G4E"
"ENSG00000253545",44222,3.17851880222028e-18,"IGHV3-52"
"ENSG00000222842",5738,3.20244981785703e-18,"RN7SKP168"
"ENSG00000275638",45542,3.33315126199783e-18,"RP11-16E23.5"
"ENSG00000225172",4328,3.44120753702265e-18,"RP11-16L9.2"
"ENSG00000249916",17273,3.44120753702265e-18,"CTD-2280E9.1"
"ENSG00000277127",22970,3.45596571470572e-18,"Metazoa_SRP"
"ENSG00000236733",30463,3.49113158054597e-18,"RP11-203L2.4"
"ENSG00000280043",13597,3.59645040773621e-18,"RP11-1281K21.8"
"ENSG00000200674",3967,3.6322801216439e-18,"RN7SKP160"
"ENSG00000227108",44116,3.68244325128747e-18,"IGHD1-14"
"ENSG00000233939",7406,3.68244325128747e-18,"AC114755.4"
"ENSG00000286398",4807,3.73920500552858e-18,NA
"ENSG00000229638",12572,3.79737233594525e-18,"RPL4P4"
"ENSG00000152348",16781,3.85180331824484e-18,"ATG10"
"ENSG00000252879",4673,3.91950461541044e-18,"RN7SKP98"
"ENSG00000254052",44247,3.99386503124574e-18,"IGHVIII-67-4"
"ENSG00000236658",31559,4.03146908699803e-18,"RP11-83J21.3"
"ENSG00000272921",37643,4.13255859640422e-18,"RP11-500M8.7"
"ENSG00000248578",28117,4.16491127344841e-18,"NPM1P21"
